frequency,monetary,product_breadth,total_units,primary_country,average_order_value,average_basket_units,cancellation_rate,recency_days,tenure_days,partition,masked_customer_id,cluster,distance_to_centroid,assignment_margin,persona
7,5126.76,46,2410,United Kingdom,732.3942857142857,344.2857142857143,0.013333333333333334,10,286,discovery,5c4f0e257203,0,0.35982458882639184,1.5600786094467105,High-value frequent customers
7,1567.69,113,544,United Kingdom,223.95571428571427,77.71428571428571,0.006622516556291391,20,236,discovery,780089fa32c6,0,0.6310560193261329,0.6103626937014187,High-value frequent customers
3,882.72,175,478,United Kingdom,294.24,159.33333333333334,0.0,4,207,discovery,e6570ddd3b00,0,1.3805590316571374,0.40662318821900145,High-value frequent customers
1,191.94,7,98,United Kingdom,191.94,98.0,0.0,174,0,discovery,bcd0ba732704,3,0.33546008757063633,1.196252117309339,Long-recency customers
8,1228.88,215,1013,United Kingdom,153.61,126.625,0.0,1,316,discovery,ab8f2eee5d11,0,1.1942912767660239,1.2751170901036335,High-value frequent customers
2,264.62,19,185,United Kingdom,132.31,92.5,0.0,179,55,discovery,10010a4a568b,3,0.8029717070700436,0.7210186721437074,Long-recency customers
8,1502.8600000000001,124,752,United Kingdom,187.85750000000002,94.0,0.03205128205128205,17,350,discovery,1a91fe8791a2,0,0.5960694015652074,0.7852640324306018,High-value frequent customers
1,123.1,12,42,United Kingdom,123.1,42.0,0.0,248,0,discovery,c25874319b75,3,0.6244524704717543,1.3468783146281358,Long-recency customers
2,334.23,33,153,United Kingdom,167.115,76.5,0.0,191,81,discovery,64c35076029a,3,0.8445157013941347,0.5742933996268493,Long-recency customers
1,369.5,11,138,United Kingdom,369.5,138.0,0.08333333333333333,374,0,discovery,213c83b9bc11,3,0.6877887544116023,1.522856824472064,Long-recency customers
1,127.08,21,122,United Kingdom,127.08,122.0,0.0,373,0,discovery,a41ecc7e1e51,3,0.7826566984771678,1.5449991032171977,Long-recency customers
1,207.15,12,93,United Kingdom,207.15,93.0,0.0,195,0,discovery,223c9419b095,3,0.24555832572700342,1.370042396295705,Long-recency customers
1,426.63,21,139,United Kingdom,426.63,139.0,0.0,68,0,discovery,f78d019a128c,2,0.7965746707181931,0.3622762868016425,Recent occasional customers
8,2495.87,93,2325,United Kingdom,311.98375,290.625,0.03361344537815126,5,285,discovery,f6d82c5a1442,0,0.4184017936766072,1.6073050616615754,High-value frequent customers
3,1107.46,63,885,United Kingdom,369.15333333333336,295.0,0.0,22,65,discovery,b3b616327b65,1,0.8092570732843645,0.4557379484794897,Established mid-value customers
2,416.86,12,115,United Kingdom,208.43,57.5,0.0,240,2,discovery,a71ace852b0a,3,0.9267462222254611,0.5358481308275663,Long-recency customers
1,145.35,7,73,United Kingdom,145.35,73.0,0.0,65,0,discovery,31c2e569f223,2,0.947096550142451,0.20408886808048876,Recent occasional customers
15,6115.01,28,4728,United Kingdom,407.6673333333334,315.2,0.012987012987012988,90,242,discovery,b11fb0ea5e5c,0,1.6794537005312604,0.17542531880934287,High-value frequent customers
1,35.8,1,4,United Kingdom,35.8,4.0,0.5,312,0,discovery,03faf3e4369f,3,1.843897518425919,1.0098011438492638,Long-recency customers
1,337.44,14,232,United Kingdom,337.44,232.0,0.0,134,0,discovery,4ec874ad5481,3,0.5847260807225366,0.6784423088434043,Long-recency customers
1,325.1,6,50,United Kingdom,325.1,50.0,0.0,277,0,discovery,433c06001f3f,3,0.41786644285033037,1.4939202095624364,Long-recency customers
1,181.0,2,52,United Kingdom,181.0,52.0,0.0,366,0,discovery,0609726d7611,3,0.5830629315354277,1.6407736286099637,Long-recency customers
1,1708.24,29,898,United Kingdom,1708.24,898.0,0.0,83,0,discovery,8f5c742d09db,1,1.5928701540068186,0.06182211837984597,Established mid-value customers
2,955.24,51,567,United Kingdom,477.62,283.5,0.0,9,35,discovery,c5d411b2aa75,2,1.363673561135635,0.11452661649939588,Recent occasional customers
4,1744.71,86,719,United Kingdom,436.1775,179.75,0.049019607843137254,32,328,discovery,76934cf26bf7,1,0.7306064721939157,0.2872933318037728,Established mid-value customers
4,781.91,65,391,United Kingdom,195.4775,97.75,0.0,34,192,discovery,5bd904f8d54a,1,0.6210962638379611,0.7790168815907794,Established mid-value customers
8,1657.28,63,891,United Kingdom,207.16,111.375,0.049019607843137254,16,354,discovery,c68fde0596f8,0,0.514627246201669,0.9105966010343785,High-value frequent customers
1,428.89,40,211,United Kingdom,428.89,211.0,0.0,32,0,discovery,5b124c1f5ea0,2,0.49038385144242863,1.1933691259391361,Recent occasional customers
1,104.35,7,33,United Kingdom,104.35,33.0,0.0,75,0,discovery,a23a8da193e9,3,1.2076965399232253,0.0333673245965862,Long-recency customers
2,470.76,26,298,United Kingdom,235.38,149.0,0.0,20,26,discovery,3b6213c23989,2,0.7647481800729918,0.45309877153775746,Recent occasional customers
4,808.87,88,434,United Kingdom,202.2175,108.5,0.0,18,350,discovery,9872741084c5,1,1.0023724285337519,0.1864540778468744,Established mid-value customers
2,397.68,73,205,United Kingdom,198.84,102.5,0.0,24,295,discovery,22e673d542d1,2,0.666071280664655,0.5520001250521994,Recent occasional customers
3,666.1,20,124,United Kingdom,222.03333333333333,41.333333333333336,0.047619047619047616,3,183,discovery,ff0c5d754e55,0,1.58285755625866,0.26619602809844234,High-value frequent customers
12,4199.85,10,1717,United Kingdom,349.9875,143.08333333333334,0.0,18,294,discovery,0f1ac6be2f16,0,0.5396184475761826,1.2971833691296872,High-value frequent customers
1,307.82000000000005,4,106,United Kingdom,307.82000000000005,106.0,0.3333333333333333,367,0,discovery,39b47556566f,3,0.5934596678219956,1.5903624065608364,Long-recency customers
1,371.01,24,243,United Kingdom,371.01,243.0,0.0,85,0,discovery,badb9ae32f2a,2,0.9150803498299607,0.0324090793284344,Recent occasional customers
2,427.64,83,275,United Kingdom,213.82,137.5,0.0,166,55,discovery,5b7c74e16bd2,3,0.9684376911605269,0.2367145192416663,Long-recency customers
2,1054.73,48,1016,United Kingdom,527.365,508.0,0.0,18,22,discovery,263ba3f2d7e9,1,1.0982976454956102,0.14788879710489589,Established mid-value customers
3,2398.86,40,1560,United Kingdom,799.6199999999999,520.0,0.0,89,166,discovery,42f1c0b61b54,1,0.6680343731396242,1.1210102951968892,Established mid-value customers
4,1465.12,82,886,United Kingdom,366.28000000000003,221.5,0.0,23,351,discovery,e2641f014abb,1,0.8685833283679426,0.0625628759180199,Established mid-value customers
10,2780.63,217,1815,United Kingdom,278.063,181.5,0.019011406844106463,3,366,discovery,9e2d398cbfb4,0,0.6674577381820095,1.6509013602324565,High-value frequent customers
2,1142.42,29,1086,United Kingdom,571.21,543.0,0.02631578947368421,124,113,discovery,0c4bb3ec0f2c,1,0.7789429166235785,0.8281308253780791,Established mid-value customers
1,168.12,14,268,United Kingdom,168.12,268.0,0.0,31,0,discovery,fa2739455945,2,0.6243594522559184,1.0232409444706572,Recent occasional customers
1,156.78,26,180,United Kingdom,156.78,180.0,0.0,20,0,discovery,ca0add2416bd,2,0.725101763216269,1.2287473239234168,Recent occasional customers
2,792.11,52,443,United Kingdom,396.055,221.5,0.0,45,243,discovery,9e11905ae097,1,0.6751342776390896,0.3854206795346913,Established mid-value customers
7,2777.67,335,2037,United Kingdom,396.81,291.0,0.014519056261343012,9,36,discovery,9d9d8f1e4528,0,0.10484312685985388,1.6467507096309952,High-value frequent customers
1,414.27,31,173,United Kingdom,414.27,173.0,0.0,55,0,discovery,93eb8f2cda95,2,0.6601811804570823,0.6381168550438756,Recent occasional customers
6,1032.58,103,380,United Kingdom,172.09666666666666,63.333333333333336,0.0078125,89,278,discovery,66a9fe9e7d78,1,0.7369765971777568,0.9940299347911122,Established mid-value customers
5,3080.22,370,2032,United Kingdom,616.044,406.4,0.005917159763313609,37,326,discovery,75fdbd132f37,0,0.9125034521126959,0.13651480322067477,High-value frequent customers
5,2735.37,82,1185,United Kingdom,547.074,237.0,0.0,30,330,discovery,15bec8692990,0,0.777868827861804,0.28576150102951803,High-value frequent customers
4,578.71,173,280,United Kingdom,144.6775,70.0,0.0,13,258,discovery,12d06123cfde,1,1.269322270693338,0.11330957374488415,Established mid-value customers
1,101.4,8,84,United Kingdom,101.4,84.0,0.0,212,0,discovery,b15c2631ac94,3,0.7896976774539327,1.1358761565064608,Long-recency customers
4,1693.81,221,1388,United Kingdom,423.4525,347.0,0.0,48,168,discovery,c76dc80bdec1,1,0.5290052455933045,0.7306171501153151,Established mid-value customers
3,478.78,29,323,United Kingdom,159.59333333333333,107.66666666666667,0.0,24,181,discovery,8b8e9b2d5d72,1,0.9723511922957847,0.23202860124452707,Established mid-value customers
4,972.11,68,366,United Kingdom,243.0275,91.5,0.0,23,137,discovery,fe5fa05e078d,1,0.8302601241667324,0.3062004719945972,Established mid-value customers
3,392.4,62,202,United Kingdom,130.79999999999998,67.33333333333333,0.0,246,117,discovery,8643bf067802,3,1.3785448975897316,0.01754333747211767,Long-recency customers
16,3352.96,99,2035,United Kingdom,209.56,127.1875,0.0,9,358,discovery,880c089a1ec5,0,0.5168688249787258,1.5978900732921462,High-value frequent customers
3,1415.29,87,799,United Kingdom,471.7633333333333,266.3333333333333,0.0,36,120,discovery,5c04242b95b7,1,0.5191384599193543,0.8270156551243322,Established mid-value customers
3,646.83,123,258,United Kingdom,215.61,86.0,0.02127659574468085,38,254,discovery,046bbee6354c,1,0.5653185748559573,0.7490519458532874,Established mid-value customers
8,1465.51,156,602,United Kingdom,183.18875,75.25,0.008849557522123894,4,363,discovery,77565ae18a03,0,0.7246060609998279,1.3052123088150176,High-value frequent customers
3,851.01,42,487,United Kingdom,283.67,162.33333333333334,0.0,17,49,discovery,9e57df7e41e8,1,0.989913026733387,0.35492977910236456,Established mid-value customers
1,602.63,68,255,United Kingdom,602.63,255.0,0.0,261,0,discovery,bfe81d8f2562,3,0.8483424743191801,1.0994021391700701,Long-recency customers
1,251.03,61,397,United Kingdom,251.03,397.0,0.0,13,0,discovery,4d4ae3c11a49,2,0.6674937922617441,1.5284245957714266,Recent occasional customers
1,439.65999999999997,28,338,United Kingdom,439.65999999999997,338.0,0.0,30,0,discovery,54ad3587fe9c,2,0.5005639256180948,1.2330497804657368,Recent occasional customers
6,934.62,11,1147,United Kingdom,155.77,191.16666666666666,0.058823529411764705,92,211,discovery,93011aac8678,1,0.7511423368592055,1.0404274577210226,Established mid-value customers
63,80850.84,44,40108,United Kingdom,1283.3466666666666,636.6349206349206,0.10740740740740741,39,335,discovery,73cd72da41fd,0,2.3514348445877973,0.9643855885331054,High-value frequent customers
1,331.24,28,283,United Kingdom,331.24,283.0,0.0,310,0,discovery,b9d2a3dfdc72,3,0.49603203785400934,1.524432901394098,Long-recency customers
2,547.9,91,421,United Kingdom,273.95,210.5,0.0,93,155,discovery,9c2329be0abd,1,0.8136145927219406,0.37855355337705643,Established mid-value customers
20,8778.82,538,3529,United Kingdom,438.941,176.45,0.013123359580052493,6,364,discovery,bca7f865b9ab,0,0.9782011329609073,1.6491373726806524,High-value frequent customers
3,437.7,18,242,United Kingdom,145.9,80.66666666666667,0.0,197,136,discovery,c9f9cfb7518e,1,1.1725709104655544,0.23777692305130738,Established mid-value customers
2,758.92,55,716,United Kingdom,379.46000000000004,358.0,0.0,88,176,discovery,2da048b240f3,1,0.6630119346542525,0.6347336523109122,Established mid-value customers
3,1313.55,57,684,United Kingdom,437.84999999999997,228.0,0.0,66,203,discovery,d580797776a3,1,0.18386025019489638,1.5055501030375407,Established mid-value customers
3,3166.4,6,1584,United Kingdom,1055.4666666666667,528.0,0.0,31,111,discovery,857e4d80553c,1,0.9948224231183789,0.16485826211841337,Established mid-value customers
5,1177.47,68,743,United Kingdom,235.494,148.6,0.05405405405405406,23,310,discovery,70e140415b98,0,0.9231520423736932,0.017457804930376075,High-value frequent customers
4,773.99,30,503,United Kingdom,193.4975,125.75,0.0,38,280,discovery,d348d3e1334f,1,0.5607988724026375,0.8918718765721733,Established mid-value customers
4,1340.7,71,897,United Kingdom,335.175,224.25,0.0,120,171,discovery,f6db7fa88a8a,1,0.6083919116542721,1.3581279872014775,Established mid-value customers
2,256.44,8,144,United Kingdom,128.22000000000003,72.0,0.1111111111111111,374,0,discovery,fbd622bb5e44,3,0.9371216748760903,1.087582250953326,Long-recency customers
1,137.9,10,278,United Kingdom,137.9,278.0,0.0,174,0,discovery,570bab604445,3,0.5554222212935904,1.0784024809474837,Long-recency customers
1,362.06,34,282,United Kingdom,362.06,282.0,0.0,55,0,discovery,ee5c4ad7c4a6,2,0.6189360924998084,0.6400000197863724,Recent occasional customers
2,1511.95,81,1793,United Kingdom,755.975,896.5,0.0,33,90,discovery,de6824488575,1,0.8237605446226505,0.622438926022166,Established mid-value customers
1,783.9,70,380,United Kingdom,783.9,380.0,0.0,146,0,discovery,3e24dca53dbe,3,1.101533288310448,0.45583225045755293,Long-recency customers
1,134.8,8,22,United Kingdom,134.8,22.0,0.0,221,0,discovery,d6030b394229,3,0.5332567121718652,1.3064203769837202,Long-recency customers
1,650.75,66,345,United Kingdom,650.75,345.0,0.0,46,0,discovery,de2eb5f6f20f,2,0.8244979973702357,0.7684338325570313,Recent occasional customers
7,2263.12,109,863,United Kingdom,323.30285714285714,123.28571428571429,0.09701492537313433,17,268,discovery,e6c6181bb1d5,0,0.373459519004675,1.0319797976186347,High-value frequent customers
6,1453.16,126,641,United Kingdom,242.19333333333336,106.83333333333333,0.0,66,302,discovery,e14178cbb248,1,0.7400572875030063,0.6627342154899336,Established mid-value customers
4,1153.62,50,800,United Kingdom,288.405,200.0,0.0,10,355,discovery,54ff06be48c6,0,0.9106745003439553,0.42567407917894806,High-value frequent customers
5,1521.04,77,935,United Kingdom,304.20799999999997,187.0,0.0,17,108,discovery,550f5209f8f3,0,0.6783148565672239,0.4660068096094465,High-value frequent customers
2,852.15,32,457,United Kingdom,426.07500000000005,228.5,0.0,23,10,discovery,46aef134cf53,1,0.9748248924394425,0.09917678890629356,Established mid-value customers
1,584.3199999999999,23,140,United Kingdom,584.3199999999999,140.0,0.0,289,0,discovery,fbdf99656a61,3,0.8501457025377535,1.182797574001585,Long-recency customers
1,122.39999999999999,1,48,United Kingdom,122.39999999999999,48.0,0.5,298,0,discovery,608ad8f17981,3,0.6856952947004233,1.4484488438002054,Long-recency customers
10,2234.73,71,1435,United Kingdom,223.473,143.5,0.015267175572519083,4,205,discovery,88e4895930a1,0,0.5880078108922366,1.5810673334621264,High-value frequent customers
1,79.2,1,16,United Kingdom,79.2,16.0,0.0,284,0,discovery,81967c79164c,3,1.05196616280132,1.2308383176053515,Long-recency customers
3,1352.0,18,864,United Kingdom,450.6666666666667,288.0,0.0,17,24,discovery,85d3e28cab97,1,0.997865204892572,0.12742136274120153,Established mid-value customers
2,217.16,10,128,United Kingdom,108.58,64.0,0.09090909090909091,82,193,discovery,06456e62d2f3,2,1.02429532896639,0.1361779939959029,Recent occasional customers
5,2799.42,175,1473,United Kingdom,559.884,294.6,0.0,57,310,discovery,61681374be8f,1,0.9039696070952382,0.3186640445231629,Established mid-value customers
2,1317.62,31,908,United Kingdom,658.81,454.0,0.0,101,260,discovery,5e6e5223dd39,1,0.6924059680036481,0.96399075809032,Established mid-value customers
1,436.18,38,216,United Kingdom,436.18,216.0,0.0,300,0,discovery,62664efc3d42,3,0.6509960702492281,1.3629003657059713,Long-recency customers
5,981.51,123,636,United Kingdom,196.302,127.2,0.0,24,297,discovery,72c6b9b10f09,1,0.9129046622193483,0.13345055020818852,Established mid-value customers
2,315.06,16,154,United Kingdom,157.53,77.0,0.0,155,44,discovery,d0122436cab5,3,0.8762082701933253,0.4646081835036612,Long-recency customers
3,817.86,37,628,United Kingdom,272.62,209.33333333333334,0.03773584905660377,115,140,discovery,2525cdc057f6,1,0.5004775711931299,1.2651177343441753,Established mid-value customers
1,17.0,1,20,United Kingdom,17.0,20.0,0.0,107,0,discovery,3c77696eaa23,3,2.6738204061489577,0.323550171353002,Long-recency customers
1,320.62,12,155,United Kingdom,320.62,155.0,0.0,265,0,discovery,1cf21d335027,3,0.3876398235686946,1.4816851148331116,Long-recency customers
1,185.04999999999998,10,87,United Kingdom,185.04999999999998,87.0,0.0,241,0,discovery,f3c9b9eba0a2,3,0.29778758790990173,1.5289198594889764,Long-recency customers
7,2005.63,34,613,United Kingdom,286.5185714285714,87.57142857142857,0.0,88,286,discovery,b2c9daf30884,1,0.9920006885005643,0.5580168338659224,Established mid-value customers
3,731.9,29,434,United Kingdom,243.9666666666667,144.66666666666666,0.0,51,175,discovery,5a0bd01a6698,1,0.34314149035407554,1.070536788814201,Established mid-value customers
1,1290.7,76,757,United Kingdom,1290.7,757.0,0.08433734939759036,71,0,discovery,490dfa2d2dc0,2,1.417408923128975,0.12954765940906388,Recent occasional customers
3,1842.14,41,942,United Kingdom,614.0466666666667,314.0,0.0,43,86,discovery,26d5939dc622,1,0.5432136546271458,0.8241921751992352,Established mid-value customers
1,336.96,13,330,United Kingdom,336.96,330.0,0.0,249,0,discovery,58ddafd9e1a6,3,0.3971603773451394,1.4157700876486725,Long-recency customers
1,108.38,6,74,United Kingdom,108.38,74.0,0.0,66,0,discovery,552cd931b631,2,1.156452229639042,0.11237831652030583,Recent occasional customers
7,3204.1600000000003,16,1176,United Kingdom,457.7371428571429,168.0,0.0,18,166,discovery,7cbca09a15e7,0,0.35062945012453395,1.148539105082506,High-value frequent customers
